
 30 atoms
 29 bonds
 38 angles
 25 impropers
 3 atom types
 3 bond types
 6 angle types
 3 improper types
 0.000000 60.000000 xlo xhi
 0.000000 60.000000 ylo yhi
 0.000000 60.000000 zlo zhi

 Atoms # full

1 1 1 0.00 6.420 29.880 29.640 #  CL1
2 1 2 0.00 6.760 31.240 31.700 #  CL2
3 1 3 0.00 6.510 28.590 28.030 #  CL3
4 2 1 0.00 11.620 30.090 30.360 #  CL1
5 2 2 0.00 11.940 28.730 28.330 #  CL2
6 2 3 0.00 11.790 31.310 31.970 #  CL3
7 3 1 0.00 16.810 29.880 29.640 #  CL1
8 3 2 0.00 17.150 31.240 31.700 #  CL2
9 3 3 0.00 16.900 28.590 28.030 #  CL3
10 4 1 0.00 22.010 30.090 30.360 #  CL1
11 4 2 0.00 22.330 28.730 28.330 #  CL2
12 4 3 0.00 22.180 31.310 31.970 #  CL3
13 5 1 0.00 27.200 29.880 29.640 #  CL1
14 5 2 0.00 27.530 31.240 31.700 #  CL2
15 5 3 0.00 27.290 28.590 28.030 #  CL3
16 6 1 0.00 32.400 30.090 30.360 #  CL1
17 6 2 0.00 32.720 28.730 28.330 #  CL2
18 6 3 0.00 32.560 31.310 31.970 #  CL3
19 7 1 0.00 37.590 29.880 29.640 #  CL1
20 7 2 0.00 37.920 31.240 31.700 #  CL2
21 7 3 0.00 37.680 28.590 28.030 #  CL3
22 8 1 0.00 42.790 30.090 30.360 #  CL1
23 8 2 0.00 43.110 28.730 28.330 #  CL2
24 8 3 0.00 42.950 31.310 31.970 #  CL3
25 9 1 0.00 47.980 29.880 29.640 #  CL1
26 9 2 0.00 48.310 31.240 31.700 #  CL2
27 9 3 0.00 48.070 28.590 28.030 #  CL3
28 10 1 0.00 53.170 30.090 30.360 #  CL1
29 10 2 0.00 53.490 28.730 28.330 #  CL2
30 10 3 0.00 53.340 31.310 31.970 #  CL3
